,Age
2141,43.0
2142,43.0
2143,43.0
2144,30.0
2145,30.0
2146,30.0
2147,30.0
2148,34.0
2149,34.0
2150,34.0
2151,34.0
2152,26.0
2153,26.0
2154,26.0
2155,26.0
2156,42.0
2157,42.0
2158,42.0
2159,42.0
2160,22.0
2161,22.0
2162,22.0
2163,22.0
2164,40.0
2165,40.0
2166,40.0
2167,40.0
2168,36.0
2169,36.0
2170,36.0
2171,36.0
2172,48.0
2173,48.0
2174,48.0
2175,48.0
2176,46.0
2177,46.0
2178,46.0
2179,46.0
2180,45.0
2181,45.0
2182,45.0
2183,45.0
2184,42.0
2185,42.0
2186,42.0
2187,42.0
2188,17.0
2189,17.0
2190,17.0
2191,17.0
2192,35.0
2193,35.0
2194,36.0
2195,36.0
2196,38.0
2197,38.0
2198,38.0
2199,38.0
2200,19.0
2201,19.0
2202,19.0
2203,19.0
2204,19.0
2205,19.0
2206,19.0
2207,19.0
2208,39.0
2209,39.0
2210,39.0
2211,39.0
2212,55.0
2213,55.0
2214,56.0
2215,56.0
2216,39.0
2217,39.0
2218,39.0
2219,39.0
2220,45.0
2221,45.0
2222,45.0
2223,45.0
2224,19.0
2225,19.0
2226,19.0
2227,19.0
2228,54.0
2229,54.0
2230,54.0
2231,54.0
2232,17.0
2233,17.0
2234,17.0
2235,17.0
2236,43.0
2237,43.0
2238,43.0
2239,43.0
2240,23.0
2241,23.0
2242,23.0
2243,23.0
2244,51.0
2245,51.0
2246,51.0
2247,51.0
2248,45.0
2249,45.0
2250,45.0
2251,45.0
2252,40.0
2253,40.0
2254,40.0
2255,40.0
2256,32.0
2257,32.0
2258,32.0
2259,32.0
2260,18.0
2261,18.0
2262,18.0
2263,18.0
2264,34.0
2265,34.0
2266,34.0
2267,34.0
2268,42.0
2269,42.0
2270,42.0
2271,42.0
2272,55.0
2273,55.0
2274,55.0
2275,55.0
2276,44.0
2277,44.0
2278,44.0
2279,44.0
2280,39.0
2281,39.0
2282,39.0
2283,39.0
2284,34.0
2285,34.0
2286,34.0
2287,34.0
2288,24.0
2289,24.0
2290,24.0
2291,24.0
2292,34.0
2293,34.0
2294,34.0
2295,34.0
2296,20.0
2297,20.0
2298,20.0
2299,20.0
2300,47.0
2301,47.0
2302,47.0
2303,47.0
2304,25.0
2305,25.0
2306,25.0
2307,25.0
2308,31.0
2309,31.0
2310,31.0
2311,31.0
2312,15.0
2313,15.0
2314,15.0
2315,15.0
2316,30.0
2317,30.0
2318,30.0
2319,30.0
2320,22.0
2321,22.0
2322,22.0
2323,22.0
2324,40.0
2325,40.0
2326,40.0
2327,40.0
2328,36.0
2329,36.0
2330,36.0
2331,36.0
2332,24.0
2333,24.0
2334,24.0
2335,25.0
2336,19.0
2337,19.0
2338,19.0
2339,19.0
2340,40.0
2341,40.0
2342,40.0
2343,40.0
2344,29.0
2345,30.0
2346,30.0
2347,30.0
2348,23.0
2349,23.0
2350,23.0
2351,23.0
2352,40.0
2353,40.0
2354,40.0
2355,40.0
2356,24.0
2357,24.0
2358,24.0
2359,24.0
2360,40.0
2361,40.0
2362,40.0
2363,40.0
2364,43.0
2365,43.0
2366,43.0
2367,43.0
2368,18.0
2369,18.0
2370,18.0
2371,18.0
2372,38.0
2373,38.0
2374,38.0
2375,38.0
2376,23.0
2377,23.0
2378,23.0
2379,23.0
2380,44.0
2381,44.0
2382,44.0
2383,44.0
2384,23.0
2385,23.0
2386,23.0
2387,23.0
2388,36.0
2389,36.0
2390,36.0
2391,36.0
2392,20.0
2393,20.0
2394,20.0
2395,20.0
2396,36.0
2397,36.0
2398,36.0
2399,36.0
2400,28.0
2401,28.0
2402,28.0
2403,28.0
2404,43.0
2405,43.0
2406,43.0
2407,43.0
2408,20.0
2409,20.0
2410,20.0
2411,20.0
2412,33.0
2413,33.0
2414,33.0
2415,33.0
2416,26.0
2417,26.0
2418,26.0
2419,26.0
2420,16.0
2421,16.0
2422,16.0
2423,16.0
2424,29.0
2425,29.0
2426,29.0
2427,29.0
2428,47.0
2429,47.0
2430,47.0
2431,48.0
2432,34.0
2433,34.0
2434,34.0
2435,34.0
2436,29.0
2437,29.0
2438,29.0
2439,29.0
2440,55.0
2441,55.0
2442,55.0
2443,55.0
2444,30.0
2445,30.0
2446,30.0
2447,30.0
2448,15.0
2449,15.0
2450,15.0
2451,15.0
2452,23.0
2453,23.0
2454,23.0
2455,23.0
2456,52.0
2457,52.0
2458,52.0
2459,52.0
2460,43.0
2461,43.0
2462,43.0
2463,43.0
2464,25.0
2465,25.0
2466,25.0
2467,25.0
2468,43.0
2469,43.0
2470,43.0
2471,43.0
2472,16.0
2473,16.0
2474,17.0
2475,17.0
2476,21.0
2477,21.0
2478,21.0
2479,21.0
2480,29.0
2481,29.0
2482,29.0
2483,29.0
2484,30.0
2485,30.0
2486,30.0
2487,30.0
2488,21.0
2489,21.0
2490,21.0
2491,21.0
2492,43.0
2493,43.0
2494,43.0
2495,43.0
2496,20.0
2497,20.0
2498,20.0
2499,20.0
2500,29.0
2501,29.0
2502,29.0
2503,29.0
2504,35.0
2505,35.0
2506,35.0
2507,35.0
2508,34.0
2509,34.0
2510,34.0
2511,35.0
2512,48.0
2513,48.0
2514,48.0
2515,48.0
2516,51.0
2517,51.0
2518,51.0
2519,51.0
2520,20.0
2521,20.0
2522,20.0
2523,20.0
2524,15.0
2525,15.0
2526,15.0
2527,15.0
2528,18.0
2529,18.0
2530,18.0
2531,18.0
2532,54.0
2533,54.0
2534,54.0
2535,55.0
2536,35.0
2537,35.0
2538,35.0
2539,35.0
2540,28.0
2541,28.0
2542,28.0
2543,28.0
2544,50.0
2545,50.0
2546,50.0
2547,50.0
2548,33.0
2549,33.0
2550,33.0
2551,33.0
2552,40.0
2553,40.0
2554,40.0
2555,40.0
2556,42.0
2557,42.0
2558,42.0
2559,43.0
2560,35.0
2561,35.0
2562,35.0
2563,35.0
2564,26.0
2565,26.0
2566,26.0
2567,26.0
2568,28.0
2569,28.0
2570,28.0
2571,28.0
2572,15.0
2573,15.0
2574,15.0
2575,15.0
2576,49.0
2577,49.0
2578,49.0
2579,49.0
2580,18.0
2581,18.0
2582,18.0
2583,18.0
2584,55.0
2585,55.0
2586,55.0
2587,55.0
2588,28.0
2589,28.0
2590,28.0
2591,28.0
2592,18.0
2593,18.0
2594,18.0
2595,18.0
2596,36.0
2597,36.0
2598,36.0
2599,36.0
2600,32.0
2601,32.0
2602,32.0
2603,32.0
2604,31.0
2605,31.0
2606,31.0
2607,31.0
2608,14.0
2609,14.0
2610,14.0
2611,14.0
2612,53.0
2613,53.0
2614,53.0
2615,53.0
2616,55.0
2617,55.0
2618,55.0
2619,55.0
2620,26.0
2621,26.0
2622,26.0
2623,26.0
2624,54.0
2625,55.0
2626,55.0
2627,55.0
2628,29.0
2629,29.0
2630,29.0
2631,29.0
2632,40.0
2633,40.0
2634,40.0
2635,40.0
2636,38.0
2637,38.0
2638,38.0
2639,38.0
2640,38.0
2641,38.0
2642,38.0
2643,38.0
2644,20.0
2645,20.0
2646,20.0
2647,20.0
2648,45.0
2649,45.0
2650,45.0
2651,45.0
2652,40.0
2653,40.0
2654,40.0
2655,40.0
2656,26.0
2657,26.0
2658,26.0
2659,26.0
2660,49.0
2661,49.0
2662,49.0
2663,49.0
2664,43.0
2665,43.0
2666,43.0
2667,43.0
2668,28.0
2669,28.0
2670,28.0
2671,28.0
2672,31.0
2673,31.0
2674,31.0
2675,31.0
2676,39.0
2677,39.0
2678,39.0
2679,39.0
2680,37.0
2681,37.0
2682,37.0
2683,37.0
2684,21.0
2685,21.0
2686,21.0
2687,21.0
2688,29.0
2689,29.0
2690,29.0
2691,29.0
2692,26.0
2693,26.0
2694,26.0
2695,26.0
2696,25.0
2697,25.0
2698,25.0
2699,25.0
2700,30.0
2701,30.0
2702,30.0
2703,30.0
2704,42.0
2705,42.0
2706,42.0
2707,42.0
2708,43.0
2709,43.0
2710,43.0
2711,43.0
2712,41.0
2713,41.0
2714,41.0
2715,41.0
2716,18.0
2717,18.0
2718,18.0
2719,18.0
2720,30.0
2721,30.0
2722,30.0
2723,30.0
2724,28.0
2725,28.0
2726,28.0
2727,28.0
2728,41.0
2729,41.0
2730,41.0
2731,41.0
2732,33.0
2733,33.0
2734,33.0
2735,33.0
2736,36.0
2737,36.0
2738,37.0
2739,37.0
2740,50.0
2741,50.0
2742,50.0
2743,50.0
2744,52.0
2745,52.0
2746,52.0
2747,52.0
2748,51.0
2749,51.0
2750,51.0
2751,51.0
2752,21.0
2753,21.0
2754,21.0
2755,21.0
2756,50.0
2757,51.0
2758,51.0
2759,51.0
2760,25.0
2761,25.0
2762,25.0
2763,25.0
2764,40.0
2765,40.0
2766,40.0
2767,40.0
2768,48.0
2769,48.0
2770,48.0
2771,48.0
2772,17.0
2773,17.0
2774,17.0
2775,17.0
2776,42.0
2777,42.0
2778,42.0
2779,42.0
2780,23.0
2781,23.0
2782,23.0
2783,23.0
2784,45.0
2785,45.0
2786,45.0
2787,45.0
2788,53.0
2789,53.0
2790,53.0
2791,53.0
2792,37.0
2793,37.0
2794,37.0
2795,37.0
2796,42.0
2797,42.0
2798,42.0
2799,42.0
2800,41.0
2801,41.0
2802,41.0
2803,41.0
2804,28.0
2805,28.0
2806,28.0
2807,28.0
2808,24.0
2809,24.0
2810,24.0
2811,24.0
2812,35.0
2813,35.0
2814,35.0
2815,35.0
2816,49.0
2817,49.0
2818,49.0
2819,49.0
2820,54.0
2821,54.0
2822,54.0
2823,54.0
2824,30.0
2825,30.0
2826,30.0
2827,30.0
2828,34.0
2829,34.0
2830,34.0
2831,34.0
2832,19.0
2833,19.0
2834,19.0
2835,19.0
2836,34.0
2837,34.0
2838,34.0
2839,34.0
2840,16.0
2841,16.0
2842,16.0
2843,16.0
2844,54.0
2845,54.0
2846,54.0
2847,54.0
2848,22.0
2849,22.0
2850,22.0
2851,22.0
2852,37.0
2853,37.0
2854,37.0
2855,37.0
2856,47.0
2857,47.0
2858,47.0
2859,47.0
2860,27.0
2861,27.0
2862,27.0
2863,27.0
2864,35.0
2865,35.0
2866,35.0
2867,35.0
2868,28.0
2869,28.0
2870,28.0
2871,28.0
2872,26.0
2873,26.0
2874,26.0
2875,26.0
2876,47.0
2877,47.0
2878,47.0
2879,47.0
2880,39.0
2881,39.0
2882,39.0
2883,39.0
2884,50.0
2885,50.0
2886,50.0
2887,50.0
2888,21.0
2889,22.0
2890,22.0
2891,22.0
2892,53.0
2893,53.0
2894,53.0
2895,53.0
2896,35.0
2897,35.0
2898,35.0
2899,35.0
2900,24.0
2901,24.0
2902,24.0
2903,24.0
2904,19.0
2905,19.0
2906,19.0
2907,19.0
2908,32.0
2909,32.0
2910,32.0
2911,32.0
2912,25.0
2913,25.0
2914,25.0
2915,25.0
2916,34.0
2917,34.0
2918,34.0
2919,34.0
2920,37.0
2921,37.0
2922,38.0
2923,38.0
2924,16.0
2925,16.0
2926,16.0
2927,16.0
2928,42.0
2929,42.0
2930,42.0
2931,42.0
2932,36.0
2933,36.0
2934,36.0
2935,36.0
2936,47.0
2937,47.0
2938,47.0
2939,47.0
2940,49.0
2941,49.0
2942,49.0
2943,49.0
2944,43.0
2945,43.0
2946,43.0
2947,43.0
2948,22.0
2949,22.0
2950,23.0
2951,23.0
2952,48.0
2953,48.0
2954,48.0
2955,48.0
2956,36.0
2957,36.0
2958,36.0
2959,36.0
2960,25.0
2961,25.0
2962,25.0
2963,25.0
2964,16.0
2965,16.0
2966,16.0
2967,16.0
2968,55.0
2969,55.0
2970,55.0
2971,55.0
2972,28.0
2973,28.0
2974,28.0
2975,28.0
2976,53.0
2977,53.0
2978,53.0
2979,53.0
2980,23.0
2981,23.0
2982,23.0
2983,24.0
2984,32.0
2985,32.0
2986,32.0
2987,32.0
2988,18.0
2989,18.0
2990,18.0
2991,18.0
2992,20.0
2993,20.0
2994,20.0
2995,20.0
2996,30.0
2997,30.0
2998,30.0
2999,30.0
3000,35.0
3001,35.0
3002,35.0
3003,35.0
3004,20.0
3005,20.0
3006,20.0
3007,20.0
3008,36.0
3009,36.0
3010,36.0
3011,36.0
3012,20.0
3013,20.0
3014,20.0
3015,20.0
3016,20.0
3017,21.0
3018,21.0
3019,21.0
3020,50.0
3021,50.0
3022,50.0
3023,50.0
3024,37.0
3025,37.0
3026,37.0
3027,37.0
3028,55.0
3029,55.0
3030,55.0
3031,55.0
3032,30.0
3033,30.0
3034,30.0
3035,30.0
3036,43.0
3037,43.0
3038,43.0
3039,43.0
3040,50.0
3041,50.0
3042,50.0
3043,50.0
3044,39.0
3045,39.0
3046,39.0
3047,39.0
3048,22.0
3049,22.0
3050,22.0
3051,22.0
3052,43.0
3053,43.0
3054,43.0
3055,43.0
3056,26.0
3057,26.0
3058,26.0
3059,26.0
3060,56.0
3061,56.0
3062,56.0
3063,56.0
3064,32.0
3065,32.0
3066,32.0
3067,32.0
3068,23.0
3069,23.0
3070,23.0
3071,23.0
3072,28.0
3073,28.0
3074,28.0
3075,28.0
3076,16.0
3077,16.0
3078,16.0
3079,16.0
3080,17.0
3081,17.0
3082,17.0
3083,17.0
3084,55.0
3085,55.0
3086,55.0
3087,55.0
3088,29.0
3089,29.0
3090,29.0
3091,29.0
3092,26.0
3093,26.0
3094,26.0
3095,26.0
3096,49.0
3097,49.0
3098,49.0
3099,49.0
3100,40.0
3101,40.0
3102,40.0
3103,40.0
3104,51.0
3105,51.0
3106,51.0
3107,51.0
3108,21.0
3109,21.0
3110,21.0
3111,21.0
3112,45.0
3113,45.0
3114,45.0
3115,45.0
3116,37.0
3117,37.0
3118,37.0
3119,37.0
3120,36.0
3121,36.0
3122,36.0
3123,36.0
3124,43.0
3125,43.0
3126,43.0
3127,43.0
3128,27.0
3129,27.0
3130,27.0
3131,27.0
3132,47.0
3133,47.0
3134,47.0
3135,47.0
3136,26.0
3137,26.0
3138,26.0
3139,26.0
3140,25.0
3141,25.0
3142,25.0
3143,25.0
3144,47.0
3145,47.0
3146,47.0
3147,47.0
3148,46.0
3149,46.0
3150,46.0
3151,46.0
3152,26.0
3153,26.0
3154,26.0
3155,26.0
3156,34.0
3157,34.0
3158,34.0
3159,34.0
3160,21.0
3161,21.0
3162,21.0
3163,21.0
3164,27.0
3165,27.0
3166,27.0
3167,27.0
3168,38.0
3169,38.0
3170,38.0
3171,38.0
3172,37.0
3173,37.0
3174,37.0
3175,37.0
3176,51.0
3177,51.0
3178,51.0
3179,51.0
3180,26.0
3181,26.0
3182,26.0
3183,26.0
3184,39.0
3185,39.0
3186,39.0
3187,39.0
3188,53.0
3189,53.0
3190,53.0
3191,53.0
3192,16.0
3193,16.0
3194,16.0
3195,16.0
3196,50.0
3197,50.0
3198,50.0
3199,50.0
3200,46.0
3201,46.0
3202,46.0
3203,46.0
3204,27.0
3205,27.0
3206,27.0
3207,27.0
3208,33.0
3209,33.0
3210,33.0
3211,33.0
3212,41.0
3213,41.0
3214,41.0
3215,41.0
3216,45.0
3217,45.0
3218,45.0
3219,45.0
3220,37.0
3221,37.0
3222,37.0
3223,37.0
3224,41.0
3225,41.0
3226,42.0
3227,42.0
3228,40.0
3229,40.0
3230,40.0
3231,40.0
3232,16.0
3233,16.0
3234,16.0
3235,16.0
3236,39.0
3237,39.0
3238,39.0
3239,39.0
3240,27.0
3241,27.0
3242,27.0
3243,27.0
3244,38.0
3245,38.0
3246,38.0
3247,38.0
3248,34.0
3249,34.0
3250,34.0
3251,34.0
3252,15.0
3253,15.0
3254,16.0
3255,16.0
3256,25.0
3257,25.0
3258,25.0
3259,25.0
3260,41.0
3261,41.0
3262,41.0
3263,41.0
3264,28.0
3265,28.0
3266,28.0
3267,28.0
3268,29.0
3269,29.0
3270,29.0
3271,29.0
3272,46.0
3273,46.0
3274,46.0
3275,46.0
3276,38.0
3277,38.0
3278,38.0
3279,38.0
3280,48.0
3281,49.0
3282,49.0
3283,49.0
3284,55.0
3285,55.0
3286,55.0
3287,55.0
3288,26.0
3289,26.0
3290,26.0
3291,26.0
3292,36.0
3293,36.0
3294,36.0
3295,36.0
3296,19.0
3297,19.0
3298,19.0
3299,19.0
3300,24.0
3301,24.0
3302,24.0
3303,24.0
3304,30.0
3305,30.0
3306,30.0
3307,30.0
3308,41.0
3309,41.0
3310,41.0
3311,41.0
3312,22.0
3313,22.0
3314,22.0
3315,22.0
3316,39.0
3317,39.0
3318,39.0
3319,39.0
3320,19.0
3321,19.0
3322,19.0
3323,19.0
3324,54.0
3325,54.0
3326,54.0
3327,54.0
3328,26.0
3329,26.0
3330,26.0
3331,26.0
3332,28.0
3333,28.0
3334,28.0
3335,28.0
3336,25.0
3337,25.0
3338,25.0
3339,25.0
3340,39.0
3341,39.0
3342,39.0
3343,39.0
3344,29.0
3345,29.0
3346,30.0
3347,30.0
3348,28.0
3349,28.0
3350,28.0
3351,28.0
3352,26.0
3353,26.0
3354,26.0
3355,26.0
3356,25.0
3357,25.0
3358,25.0
3359,25.0
3360,49.0
3361,49.0
3362,49.0
3363,49.0
3364,26.0
3365,26.0
3366,26.0
3367,26.0
3368,35.0
3369,35.0
3370,35.0
3371,35.0
3372,46.0
3373,46.0
3374,46.0
3375,46.0
3376,54.0
3377,54.0
3378,54.0
3379,54.0
3380,55.0
3381,55.0
3382,55.0
3383,55.0
3384,37.0
3385,37.0
3386,37.0
3387,37.0
3388,31.0
3389,31.0
3390,31.0
3391,31.0
3392,45.0
3393,45.0
3394,45.0
3395,45.0
3396,16.0
3397,16.0
3398,16.0
3399,16.0
3400,43.0
3401,43.0
3402,43.0
3403,44.0
3404,32.0
3405,32.0
3406,32.0
3407,32.0
3408,14.0
3409,14.0
3410,14.0
3411,14.0
3412,17.0
3413,17.0
3414,17.0
3415,17.0
3416,30.0
3417,30.0
3418,30.0
3419,30.0
3420,35.0
3421,35.0
3422,35.0
3423,35.0
3424,42.0
3425,42.0
3426,42.0
3427,42.0
3428,24.0
3429,24.0
3430,24.0
3431,24.0
3432,17.0
3433,17.0
3434,17.0
3435,17.0
3436,40.0
3437,40.0
3438,40.0
3439,40.0
3440,40.0
3441,40.0
3442,40.0
3443,40.0
3444,36.0
3445,36.0
3446,36.0
3447,36.0
3448,31.0
3449,31.0
3450,31.0
3451,31.0
3452,49.0
3453,49.0
3454,49.0
3455,49.0
3456,21.0
3457,21.0
3458,21.0
3459,21.0
3460,24.0
3461,24.0
3462,24.0
3463,24.0
3464,36.0
3465,37.0
3466,37.0
3467,37.0
3468,36.0
3469,36.0
3470,37.0
3471,37.0
3472,31.0
3473,31.0
3474,31.0
3475,31.0
3476,18.0
3477,18.0
3478,18.0
3479,18.0
3480,45.0
3481,45.0
3482,45.0
3483,45.0
3484,30.0
3485,30.0
3486,30.0
3487,30.0
3488,24.0
3489,24.0
3490,24.0
3491,24.0
3492,26.0
3493,26.0
3494,26.0
3495,26.0
3496,41.0
3497,41.0
3498,41.0
3499,41.0
3500,35.0
3501,35.0
3502,35.0
3503,35.0
3504,53.0
3505,53.0
3506,53.0
3507,53.0
3508,47.0
3509,47.0
3510,47.0
3511,47.0
3512,34.0
3513,34.0
3514,34.0
3515,34.0
3516,41.0
3517,41.0
3518,41.0
3519,41.0
3520,44.0
3521,44.0
3522,44.0
3523,44.0
3524,16.0
3525,16.0
3526,16.0
3527,16.0
3528,24.0
3529,24.0
3530,24.0
3531,24.0
3532,39.0
3533,39.0
3534,39.0
3535,39.0
3536,37.0
3537,37.0
3538,37.0
3539,37.0
3540,32.0
3541,32.0
3542,32.0
3543,32.0
3544,14.0
3545,14.0
3546,14.0
3547,14.0
3548,41.0
3549,41.0
3550,41.0
3551,41.0
3552,56.0
3553,56.0
3554,56.0
3555,56.0
3556,30.0
3557,30.0
3558,30.0
3559,30.0
3560,39.0
3561,39.0
3562,39.0
3563,39.0
3564,36.0
3565,36.0
3566,36.0
3567,36.0
3568,45.0
3569,45.0
3570,45.0
3571,45.0
3572,28.0
3573,28.0
3574,28.0
3575,28.0
3576,41.0
3577,41.0
3578,41.0
3579,41.0
3580,35.0
3581,35.0
3582,35.0
3583,35.0
3584,34.0
3585,34.0
3586,34.0
3587,35.0
3588,32.0
3589,32.0
3590,32.0
3591,32.0
3592,35.0
3593,35.0
3594,35.0
3595,35.0
3596,25.0
3597,25.0
3598,25.0
3599,26.0
3600,41.0
3601,41.0
3602,41.0
3603,41.0
3604,52.0
3605,52.0
3606,52.0
3607,52.0
3608,52.0
3609,52.0
3610,52.0
3611,52.0
3612,21.0
3613,21.0
3614,21.0
3615,21.0
3616,45.0
3617,45.0
3618,45.0
3619,45.0
3620,30.0
3621,30.0
3622,30.0
3623,30.0
3624,44.0
3625,45.0
3626,45.0
3627,45.0
3628,27.0
3629,27.0
3630,27.0
3631,27.0
3632,17.0
3633,17.0
3634,17.0
3635,17.0
3636,23.0
3637,23.0
3638,24.0
3639,24.0
3640,22.0
3641,22.0
3642,22.0
3643,22.0
3644,21.0
3645,21.0
3646,21.0
3647,21.0
3648,34.0
3649,34.0
3650,34.0
3651,34.0
3652,20.0
3653,20.0
3654,20.0
3655,20.0
3656,27.0
3657,27.0
3658,27.0
3659,27.0
3660,22.0
3661,22.0
3662,22.0
3663,22.0
3664,28.0
3665,28.0
3666,28.0
3667,28.0
3668,20.0
3669,20.0
3670,20.0
3671,20.0
3672,33.0
3673,33.0
3674,33.0
3675,33.0
3676,45.0
3677,45.0
3678,45.0
3679,45.0
3680,41.0
3681,41.0
3682,41.0
3683,41.0
3684,50.0
3685,50.0
3686,50.0
3687,50.0
3688,24.0
3689,24.0
3690,24.0
3691,24.0
3692,21.0
3693,21.0
3694,21.0
3695,21.0
3696,44.0
3697,44.0
3698,44.0
3699,44.0
3700,43.0
3701,43.0
3702,43.0
3703,43.0
3704,31.0
3705,31.0
3706,31.0
3707,31.0
3708,44.0
3709,44.0
3710,44.0
3711,44.0
3712,50.0
3713,50.0
3714,50.0
3715,50.0
3716,25.0
3717,25.0
3718,25.0
3719,25.0
3720,27.0
3721,27.0
3722,27.0
3723,27.0
3724,34.0
3725,34.0
3726,34.0
3727,34.0
3728,32.0
3729,32.0
3730,32.0
3731,32.0
3732,21.0
3733,21.0
3734,21.0
3735,21.0
3736,33.0
3737,33.0
3738,34.0
3739,34.0
3740,28.0
3741,28.0
3742,28.0
3743,28.0
3744,45.0
3745,46.0
3746,46.0
3747,46.0
3748,19.0
3749,19.0
3750,19.0
3751,19.0
3752,19.0
3753,19.0
3754,19.0
3755,19.0
3756,19.0
3757,19.0
3758,19.0
3759,19.0
3760,42.0
3761,42.0
3762,42.0
3763,42.0
3764,38.0
3765,38.0
3766,38.0
3767,38.0
3768,34.0
3769,34.0
3770,34.0
3771,34.0
3772,28.0
3773,28.0
3774,28.0
3775,28.0
3776,22.0
3777,22.0
3778,22.0
3779,22.0
3780,14.0
3781,14.0
3782,15.0
3783,15.0
3784,54.0
3785,54.0
3786,54.0
3787,54.0
3788,36.0
3789,36.0
3790,36.0
3791,36.0
3792,40.0
3793,40.0
3794,40.0
3795,40.0
3796,36.0
3797,36.0
3798,36.0
3799,36.0
3800,54.0
3801,54.0
3802,54.0
3803,54.0
3804,27.0
3805,27.0
3806,27.0
3807,27.0
3808,24.0
3809,24.0
3810,24.0
3811,24.0
3812,25.0
3813,25.0
3814,25.0
3815,25.0
3816,27.0
3817,27.0
3818,27.0
3819,27.0
3820,38.0
3821,38.0
3822,38.0
3823,38.0
3824,33.0
3825,33.0
3826,33.0
3827,33.0
3828,25.0
3829,25.0
3830,25.0
3831,25.0
3832,18.0
3833,18.0
3834,18.0
3835,18.0
3836,40.0
3837,40.0
3838,40.0
3839,40.0
3840,44.0
3841,44.0
3842,44.0
3843,45.0
3844,51.0
3845,51.0
3846,51.0
3847,51.0
3848,19.0
3849,19.0
3850,19.0
3851,19.0
3852,35.0
3853,35.0
3854,35.0
3855,35.0
3856,36.0
3857,36.0
3858,36.0
3859,36.0
3860,50.0
3861,50.0
3862,50.0
3863,50.0
3864,33.0
3865,33.0
3866,33.0
3867,33.0
3868,40.0
3869,40.0
3870,40.0
3871,40.0
3872,31.0
3873,31.0
3874,31.0
3875,31.0
3876,37.0
3877,37.0
3878,37.0
3879,37.0
3880,15.0
3881,15.0
3882,15.0
3883,15.0
3884,19.0
3885,19.0
3886,19.0
3887,19.0
3888,33.0
3889,33.0
3890,33.0
3891,33.0
3892,47.0
3893,47.0
3894,47.0
3895,47.0
3896,16.0
3897,16.0
3898,16.0
3899,16.0
3900,38.0
3901,38.0
3902,38.0
3903,38.0
3904,17.0
3905,17.0
3906,17.0
3907,17.0
3908,17.0
3909,17.0
3910,17.0
3911,17.0
3912,39.0
3913,39.0
3914,39.0
3915,39.0
3916,22.0
3917,22.0
3918,22.0
3919,22.0
3920,47.0
3921,47.0
3922,47.0
3923,47.0
3924,47.0
3925,47.0
3926,47.0
3927,47.0
3928,34.0
3929,34.0
3930,34.0
3931,34.0
3932,43.0
3933,43.0
3934,43.0
3935,43.0
3936,35.0
3937,35.0
3938,35.0
3939,35.0
3940,38.0
3941,38.0
3942,38.0
3943,38.0
3944,22.0
3945,22.0
3946,22.0
3947,22.0
3948,39.0
3949,39.0
3950,39.0
3951,39.0
3952,55.0
3953,55.0
3954,55.0
3955,55.0
3956,43.0
3957,43.0
3958,43.0
3959,43.0
3960,24.0
3961,24.0
3962,24.0
3963,24.0
3964,27.0
3965,27.0
3966,27.0
3967,27.0
3968,28.0
3969,28.0
3970,28.0
3971,28.0
3972,42.0
3973,42.0
3974,42.0
3975,42.0
3976,15.0
3977,15.0
3978,15.0
3979,15.0
3980,20.0
3981,20.0
3982,20.0
3983,20.0
3984,42.0
3985,42.0
3986,43.0
3987,43.0
3988,40.0
3989,40.0
3990,41.0
3991,41.0
3992,35.0
3993,35.0
3994,35.0
3995,35.0
3996,52.0
3997,52.0
3998,52.0
3999,52.0
4000,31.0
4001,31.0
4002,31.0
4003,31.0
4004,34.0
4005,34.0
4006,34.0
4007,34.0
4008,34.0
4009,34.0
4010,34.0
4011,34.0
4012,27.0
4013,27.0
4014,27.0
4015,27.0
4016,35.0
4017,35.0
4018,35.0
4019,35.0
4020,24.0
4021,24.0
4022,24.0
4023,24.0
4024,23.0
4025,23.0
4026,23.0
4027,23.0
4028,32.0
4029,32.0
4030,32.0
4031,32.0
4032,33.0
4033,33.0
4034,33.0
4035,33.0
4036,37.0
4037,37.0
4038,37.0
4039,37.0
4040,45.0
4041,45.0
4042,45.0
4043,45.0
4044,27.0
4045,27.0
4046,27.0
4047,28.0
4048,46.0
4049,46.0
4050,46.0
4051,46.0
4052,26.0
4053,26.0
4054,26.0
4055,26.0
4056,48.0
4057,48.0
4058,48.0
4059,48.0
4060,39.0
4061,39.0
4062,39.0
4063,40.0
4064,40.0
4065,40.0
4066,40.0
4067,40.0
4068,46.0
4069,46.0
4070,46.0
4071,46.0
4072,17.0
4073,17.0
4074,17.0
4075,17.0
4076,31.0
4077,31.0
4078,31.0
4079,31.0
4080,38.0
4081,38.0
4082,38.0
4083,38.0
4084,35.0
4085,35.0
4086,35.0
4087,35.0
4088,26.0
4089,26.0
4090,26.0
4091,26.0
4092,45.0
4093,45.0
4094,45.0
4095,46.0
4096,45.0
4097,45.0
4098,45.0
4099,46.0
4100,38.0
4101,38.0
4102,38.0
4103,38.0
4104,38.0
4105,38.0
4106,38.0
4107,38.0
4108,38.0
4109,39.0
4110,39.0
4111,39.0
4112,45.0
4113,46.0
4114,46.0
4115,46.0
4116,39.0
4117,39.0
4118,39.0
4119,39.0
4120,33.0
4121,33.0
4122,33.0
4123,33.0
4124,41.0
4125,41.0
4126,41.0
4127,41.0
4128,38.0
4129,39.0
4130,39.0
4131,39.0
4132,50.0
4133,50.0
4134,50.0
4135,50.0
4136,25.0
4137,25.0
4138,25.0
4139,26.0
