,Amount_invested_monthly
1675,47.79960517
1676,129.7911952
1677,109.1995822
1678,141.9652768
1679,107.6315944
1680,138.15981
1681,138.15981
1682,138.15981
1683,138.15981
1684,78.41857348
1685,78.41857348
1686,78.41857348
1687,78.41857348
1688,123.7588511
1689,117.7689187
1690,64.16184458
1691,48.79384743
1692,265.8596943
1693,75.70457688
1694,229.6340628
1695,73.65628173
1696,15.29542285
1697,15.29542285
1698,15.29542285
1699,15.29542285
1700,39.86419295
1701,39.86419295
1702,39.86419295
1703,39.86419295
1704,107.6522448
1705,107.6522448
1706,107.6522448
1707,107.6522448
1708,170.1237537
1709,233.0484205
1710,75.84419431
1711,119.1746464
1712,21.70210727
1713,21.70210727
1714,21.70210727
1715,21.70210727
1716,179.0451287
1717,89.97804501
1718,253.4399511
1719,117.3172633
1720,33.38017561
1721,33.38017561
1722,33.38017561
1723,33.38017561
1724,61.20330857
1725,61.20330857
1726,61.20330857
1727,61.20330857
1728,36.15877721
1729,36.15877721
1730,36.15877721
1731,36.15877721
1732,24.45951582
1733,24.45951582
1734,24.45951582
1735,24.45951582
1736,22.71337298
1737,22.71337298
1738,22.71337298
1739,22.71337298
1740,466.2139639
1741,488.1903558
1742,856.056541
1743,124.3207788
1744,75.000587
1745,75.000587
1746,75.000587
1747,75.000587
1748,52.46555562
1749,52.46555562
1750,52.46555562
1751,52.46555562
1752,71.79065597
1753,168.2942247
1754,95.43643575
1755,42.8610868
1756,75.14387369
1757,368.6899845
1758,79.19447247
1759,44.63422409
1760,11.05475531
1761,11.05475531
1762,11.05475531
1763,11.05475531
1764,34.67959734
1765,34.67959734
1766,34.67959734
1767,34.67959734
1768,626.0646511
1769,116.9289763
1770,134.2069226
1771,147.5621671
1772,72.92931971
1773,72.92931971
1774,72.92931971
1775,72.92931971
1776,87.84774567
1777,87.84774567
1778,87.84774567
1779,87.84774567
1780,29.48986165
1781,29.48986165
1782,29.48986165
1783,29.48986165
1784,52.10880205
1785,52.10880205
1786,52.10880205
1787,52.10880205
1788,59.33641595
1789,59.33641595
1790,59.33641595
1791,59.33641595
1792,415.2146147
1793,428.8077415
1794,564.4503229
1795,181.9142463
1796,114.7636721
1797,530.2161284
1798,144.4989563
1799,130.1473425
1800,101.909915
1801,101.909915
1802,101.909915
1803,101.909915
1804,92.82845139
1805,92.82845139
1806,92.82845139
1807,92.82845139
1808,79.41515162
1809,79.41515162
1810,79.41515162
1811,79.41515162
1812,39.00972215
1813,73.05658239
1814,113.8669873
1815,94.65956012
1816,30.65890498
1817,30.65890498
1818,30.65890498
1819,30.65890498
1820,141.7264666
1821,312.4315657
1822,209.9418537
1823,197.6155735
1824,39.1925547
1825,105.9904414
1826,68.52126883
1827,146.2207932
1828,121.4643704
1829,99.92753324
1830,37.92664855
1831,185.4544522
1832,32.19408589
1833,32.19408589
1834,32.19408589
1835,32.19408589
1836,87.99935763
1837,87.99935763
1838,87.99935763
1839,87.99935763
1840,114.4949701
1841,64.67100524
1842,13.6406418
1843,114.6212838
1844,129.0544006
1845,294.3509117
1846,306.6674387
1847,230.5521146
1848,181.0817102
1849,688.5483318
1850,954.0386359
1851,794.8865637
1852,59.97571102
1853,59.97571102
1854,59.97571102
1855,59.97571102
1856,138.8320576
1857,115.1053235
1858,67.61515511
1859,145.421008
1860,184.8217162
1861,553.9802929
1862,431.954932
1863,301.9105894
1864,10.29628141
1865,10.29628141
1866,10.29628141
1867,10.29628141
1868,46.99884051
1869,46.99884051
1870,46.99884051
1871,46.99884051
1872,99.20475452
1873,108.3131822
1874,217.6319148
1875,28.42804269
1876,33.36233625
1877,33.36233625
1878,33.36233625
1879,33.36233625
1880,67.8039886
1881,212.1490853
1882,29.60294802
1883,246.8417161
1884,43.63354295
1885,43.63354295
1886,43.63354295
1887,43.63354295
1888,54.09824281
1889,54.09824281
1890,54.09824281
1891,54.09824281
1892,58.21018685
1893,58.21018685
1894,58.21018685
1895,58.21018685
1896,96.67715182
1897,98.2375438
1898,149.9593576
1899,93.41301574
1900,163.1131931
1901,89.57712435
1902,123.7169888
1903,132.602032
1904,135.023473
1905,41.94793577
1906,151.7435061
1907,184.2755607
1908,71.54026285
1909,71.54026285
1910,71.54026285
1911,71.54026285
1912,91.10069637
1913,453.316522
1914,438.8606487
1915,303.6497805
1916,372.1143616
1917,65.54401662
1918,329.1850589
1919,71.69369922
1920,91.76683171
1921,154.234585
1922,52.70802575
1923,190.7301069
1924,146.139283
1925,146.139283
1926,146.139283
1927,146.139283
1928,23.60906901
1929,23.60906901
1930,23.60906901
1931,23.60906901
1932,282.6039873
1933,226.7979982
1934,44.10192997
1935,233.2376199
1936,12.39732768
1937,12.39732768
1938,12.39732768
1939,12.39732768
1940,358.3519001
1941,178.113084
1942,182.0086875
1943,97.5265376
1944,32.51689868
1945,32.51689868
1946,32.51689868
1947,32.51689868
1948,87.34378683
1949,87.34378683
1950,87.34378683
1951,87.34378683
1952,54.57785913
1953,54.57785913
1954,54.57785913
1955,54.57785913
1956,45.47448421
1957,178.8272228
1958,154.3806054
1959,320.9706383
1960,40.87038157
1961,40.87038157
1962,40.87038157
1963,40.87038157
1964,138.3558723
1965,138.3558723
1966,138.3558723
1967,138.3558723
1968,406.6544466
1969,67.41895162
1970,268.1777363
1971,67.99774151
1972,13.886092
1973,13.886092
1974,13.886092
1975,13.886092
1976,68.22707875
1977,68.22707875
1978,68.22707875
1979,68.22707875
1980,66.6689204
1981,86.2225017
1982,95.64400457
1983,27.39557653
1984,186.5968344
1985,298.1335063
1986,127.2471217
1987,211.4239789
1988,13.08561254
1989,13.08561254
1990,13.08561254
1991,13.08561254
1992,35.88537885
1993,70.73794305
1994,110.3364775
1995,82.06431018
1996,57.18157051
1997,424.9372772
1998,87.72821788
1999,260.6006314
2000,40.39471731
2001,40.39471731
2002,40.39471731
2003,40.39471731
2004,113.5055927
2005,269.1597696
2006,282.6618416
2007,47.04193126
2008,42.10505421
2009,42.10505421
2010,42.10505421
2011,42.10505421
2012,22.54706268
2013,22.54706268
2014,22.54706268
2015,22.54706268
2016,14.15030969
2017,14.15030969
2018,14.15030969
2019,14.15030969
2020,35.49286611
2021,168.8122659
2022,59.98661441
2023,204.2061987
2024,32.07526056
2025,32.07526056
2026,32.07526056
2027,32.07526056
2028,38.6691702
2029,38.6691702
2030,38.6691702
2031,38.6691702
2032,55.614302
2033,55.614302
2034,55.614302
2035,55.614302
2036,98.16537275
2037,67.2087221
2038,54.31788107
2039,105.6414415
2040,57.84866528
2041,57.84866528
2042,57.84866528
2043,57.84866528
2044,105.0851014
2045,99.24521499
2046,380.8878892
2047,157.5990451
2048,25.25954763
2049,25.25954763
2050,25.25954763
2051,25.25954763
2052,15.6340247
2053,15.6340247
2054,15.6340247
2055,15.6340247
2056,35.47265329
2057,35.47265329
2058,35.47265329
2059,35.47265329
2060,189.970135
2061,47.38130768
2062,22.19693976
2063,93.852317
2064,72.28145132
2065,37.56939167
2066,45.92688156
2067,52.23961413
2068,75.93005866
2069,75.93005866
2070,75.93005866
2071,75.93005866
2072,129.2019081
2073,129.2019081
2074,129.2019081
2075,129.2019081
2076,130.3827884
2077,87.6833251
2078,74.0734491
2079,136.676827
2080,95.31594856
2081,63.92205814
2082,238.4353904
2083,94.98662014
2084,39.8860097
2085,39.8860097
2086,39.8860097
2087,39.8860097
2088,28.36217526
2089,28.36217526
2090,28.36217526
2091,28.36217526
2092,303.7389238
2093,146.3709634
2094,125.9603904
2095,33.58323093
2096,64.80113242
2097,64.80113242
2098,64.80113242
2099,64.80113242
2100,27.32083813
2101,27.32083813
2102,27.32083813
2103,27.32083813
2104,590.6565343
2105,261.2865334
2106,249.1688753
2107,225.5570069
2108,391.5468204
2109,128.3130663
2110,60.09221577
2111,217.9845306
2112,133.2130344
2113,133.2130344
2114,133.2130344
2115,133.2130344
2116,133.7140147
2117,30.24349692
2118,150.0162029
2119,104.8752505
2120,127.9351343
2121,127.9351343
2122,127.9351343
2123,127.9351343
2124,49.02793979
2125,34.61920143
2126,80.25175583
2127,24.38194751
2128,50.61162634
2129,50.61162634
2130,50.61162634
2131,50.61162634
2132,42.37433173
2133,42.37433173
2134,42.37433173
2135,42.37433173
2136,99.15640693
2137,34.47193878
2138,49.26110444
2139,82.38235853
2140,50.12653955
2141,50.12653955
2142,50.12653955
2143,50.12653955
2144,209.7298145
2145,114.2052275
2146,136.946766
2147,28.69135967
2148,635.8948689
2149,147.6572234
2150,582.597265
2151,660.1175503
2152,27.89006129
2153,27.89006129
2154,27.89006129
2155,27.89006129
2156,162.7966601
2157,162.7966601
2158,162.7966601
2159,162.7966601
2160,35.93159684
2161,35.93159684
2162,35.93159684
2163,35.93159684
2164,371.5629252
2165,391.3876354
2166,418.1823587
2167,147.5163539
2168,97.09299678
2169,67.8626077
2170,105.1383276
2171,117.5115325
2172,57.86137004
2173,57.86137004
2174,57.86137004
2175,57.86137004
2176,27.70443764
2177,27.70443764
2178,27.70443764
2179,27.70443764
2180,298.0130168
2181,255.8848819
2182,757.132214
2183,138.0488939
2184,24.39069863
2185,37.48830903
2186,100.556592
2187,138.2676804
2188,15.07193965
2189,15.07193965
2190,15.07193965
2191,15.07193965
2192,11.53169483
2193,11.53169483
2194,11.53169483
2195,11.53169483
2196,106.9506947
2197,25.04727072
2198,104.0227903
2199,113.1378632
2200,54.19166082
2201,54.19166082
2202,54.19166082
2203,54.19166082
2204,573.2598208
2205,150.8157165
2206,564.7564073
2207,508.8974625
2208,98.37946571
2209,98.37946571
2210,98.37946571
2211,98.37946571
2212,168.0554353
2213,168.0554353
2214,168.0554353
2215,168.0554353
2216,16.15771612
2217,16.15771612
2218,16.15771612
2219,16.15771612
2220,151.7077379
2221,151.7077379
2222,151.7077379
2223,151.7077379
2224,20.89452931
2225,20.89452931
2226,20.89452931
2227,20.89452931
2228,39.05794865
2229,39.05794865
2230,39.05794865
2231,39.05794865
2232,107.7400563
2233,74.76598895
2234,148.8222592
2235,90.87745759
2236,40.56260593
2237,40.56260593
2238,40.56260593
2239,40.56260593
2240,106.0424628
2241,106.0424628
2242,106.0424628
2243,106.0424628
2244,86.46563673
2245,86.46563673
2246,86.46563673
2247,86.46563673
2248,56.19933274
2249,56.19933274
2250,56.19933274
2251,56.19933274
2252,37.2181989
2253,37.2181989
2254,37.2181989
2255,37.2181989
2256,320.4732836
2257,33.36966192
2258,126.0024489
2259,224.9640941
2260,19.64944973
2261,19.64944973
2262,19.64944973
2263,19.64944973
2264,38.70382922
2265,38.70382922
2266,38.70382922
2267,38.70382922
2268,28.35714495
2269,28.35714495
2270,28.35714495
2271,28.35714495
2272,688.5094108
2273,385.6463707
2274,207.6323856
2275,467.7675955
2276,48.20028015
2277,48.20028015
2278,48.20028015
2279,48.20028015
2280,32.47911283
2281,32.47911283
2282,32.47911283
2283,32.47911283
2284,130.7192457
2285,34.20543483
2286,85.03826898
2287,92.43224313
2288,47.56507896
2289,47.56507896
2290,47.56507896
2291,47.56507896
2292,213.6600123
2293,102.6039371
2294,193.3011403
2295,384.5803205
2296,324.9248171
2297,104.5725243
2298,36.62129883
2299,47.02883705
2300,121.5736592
2301,186.0416689
2302,136.2750042
2303,162.5932826
2304,29.06715231
2305,29.06715231
2306,29.06715231
2307,29.06715231
2308,19.77603658
2309,19.77603658
2310,19.77603658
2311,19.77603658
2312,204.7934629
2313,349.7826128
2314,195.1588062
2315,131.5306117
2316,70.15296222
2317,135.8952141
2318,127.4935323
2319,186.0877222
2320,57.57063328
2321,52.04509088
2322,125.5602067
2323,126.9960397
2324,126.2338047
2325,126.2338047
2326,126.2338047
2327,126.2338047
2328,26.64068831
2329,26.64068831
2330,26.64068831
2331,26.64068831
2332,74.71591919
2333,74.71591919
2334,74.71591919
2335,74.71591919
2336,172.7038714
2337,144.2640246
2338,96.86307233
2339,239.9709929
2340,42.30663914
2341,42.30663914
2342,42.30663914
2343,42.30663914
2344,36.93582142
2345,36.93582142
2346,36.93582142
2347,36.93582142
2348,107.4352746
2349,107.4352746
2350,107.4352746
2351,107.4352746
2352,137.9773057
2353,204.9619582
2354,112.7607546
2355,250.4943721
2356,66.23205273
2357,66.23205273
2358,66.23205273
2359,66.23205273
2360,47.96870464
2361,47.96870464
2362,47.96870464
2363,47.96870464
2364,20.2862802
2365,20.2862802
2366,20.2862802
2367,20.2862802
2368,28.42455725
2369,28.42455725
2370,28.42455725
2371,28.42455725
2372,129.7273863
2373,25.34430921
2374,139.5702959
2375,65.48188332
2376,166.009056
2377,382.6375822
2378,273.9098659
2379,1001.005467
2380,179.7997512
2381,133.6812622
2382,140.7459244
2383,52.31347876
2384,100.3862779
2385,127.1581224
2386,115.7459043
2387,179.1157669
2388,35.84080237
2389,35.84080237
2390,35.84080237
2391,35.84080237
2392,110.4329701
2393,110.4329701
2394,110.4329701
2395,110.4329701
2396,150.3757072
2397,106.5383379
2398,184.4358236
2399,256.1279401
2400,40.01836088
2401,12.80011833
2402,136.5258049
2403,78.93664986
2404,23.7597391
2405,23.7597391
2406,23.7597391
2407,23.7597391
2408,34.94176109
2409,34.94176109
2410,34.94176109
2411,34.94176109
2412,116.2624906
2413,116.2624906
2414,116.2624906
2415,116.2624906
2416,33.9468853
2417,33.9468853
2418,33.9468853
2419,33.9468853
2420,130.5067965
2421,130.5067965
2422,130.5067965
2423,130.5067965
2424,162.0586214
2425,162.0586214
2426,162.0586214
2427,162.0586214
2428,23.88585355
2429,118.6153491
2430,98.57890732
2431,39.11444865
2432,37.96047451
2433,37.96047451
2434,37.96047451
2435,37.96047451
2436,31.37134198
2437,31.37134198
2438,31.37134198
2439,31.37134198
2440,199.5167492
2441,199.5167492
2442,199.5167492
2443,199.5167492
2444,70.62015771
2445,70.62015771
2446,70.62015771
2447,70.62015771
2448,333.5679492
2449,162.5129617
2450,172.4473191
2451,94.72308246
2452,109.9490107
2453,151.7461877
2454,128.2227883
2455,80.77051575
2456,14.58308766
2457,14.58308766
2458,14.58308766
2459,14.58308766
2460,58.57549902
2461,58.57549902
2462,58.57549902
2463,58.57549902
2464,25.11901213
2465,25.11901213
2466,25.11901213
2467,25.11901213
2468,99.3376141
2469,99.3376141
2470,99.3376141
2471,99.3376141
2472,25.33711179
2473,25.33711179
2474,25.33711179
2475,25.33711179
2476,406.8188001
2477,128.933572
2478,53.98268047
2479,152.2708313
2480,45.95734248
2481,45.95734248
2482,45.95734248
2483,45.95734248
2484,57.81590586
2485,103.3334641
2486,227.8931684
2487,234.4573066
2488,46.24569269
2489,46.24569269
2490,46.24569269
2491,46.24569269
2492,39.81912628
2493,281.8401582
2494,132.5551789
2495,463.1170042
2496,65.88977333
2497,65.88977333
2498,65.88977333
2499,65.88977333
2500,31.79927765
2501,31.79927765
2502,31.79927765
2503,31.79927765
2504,123.7724412
2505,123.7724412
2506,123.7724412
2507,123.7724412
2508,416.4414877
2509,667.0918607
2510,158.647757
2511,47.36402026
2512,45.11384638
2513,225.6204481
2514,186.932014
2515,157.9109744
2516,430.7540524
2517,155.6655252
2518,853.4168545
2519,788.3564421
2520,55.30616771
2521,55.30616771
2522,55.30616771
2523,55.30616771
2524,11.46041077
2525,11.46041077
2526,11.46041077
2527,11.46041077
2528,333.1444792
2529,112.4496991
2530,164.2142427
2531,225.2120177
2532,48.8767354
2533,48.8767354
2534,48.8767354
2535,48.8767354
2536,41.66177366
2537,110.2527278
2538,357.4837018
2539,72.69513358
2540,54.64591072
2541,54.64591072
2542,54.64591072
2543,54.64591072
2544,115.3860456
2545,58.48468877
2546,47.70397753
2547,218.3244121
2548,16.05317597
2549,16.05317597
2550,16.05317597
2551,16.05317597
2552,96.78547114
2553,96.78547114
2554,96.78547114
2555,96.78547114
2556,10.58405855
2557,12.07119418
2558,42.850277
2559,40.14816255
2560,42.32109176
2561,42.32109176
2562,42.32109176
2563,42.32109176
2564,153.5577728
2565,337.8804547
2566,320.0875804
2567,250.5559396
2568,68.86537116
2569,68.86537116
2570,68.86537116
2571,68.86537116
2572,30.29578301
2573,124.6228818
2574,49.1762259
2575,132.7417175
2576,193.1168238
2577,173.1449984
2578,275.5524405
2579,258.7421285
2580,16.73788523
2581,16.73788523
2582,16.73788523
2583,16.73788523
2584,22.78203348
2585,20.21165573
2586,76.94631629
2587,66.58413957
