,Monthly_Inhand_Salary
1718,10033.03
1719,10033.03
1720,2406.465833
1721,2406.465833
1722,2406.465833
1723,2406.465833
1724,6718.416667
1725,6718.416667
1726,6718.416667
1727,6718.416667
1728,5149.658333
1729,5149.658333
1730,5149.658333
1731,5149.658333
1732,1861.287842
1733,1861.287842
1734,1861.287842
1735,1861.287842
1736,1593.56
1737,1593.56
1738,1593.56
1739,1593.56
1740,10114.13333
1741,10114.13333
1742,10114.13333
1743,10114.13333
1744,3582.2675
1745,3582.2675
1746,3582.2675
1747,3582.2675
1748,6973.353333
1749,6973.353333
1750,6973.353333
1751,6973.353333
1752,1946.280833
1753,1946.280833
1754,1946.280833
1755,1946.280833
1756,6315.618333
1757,6315.618333
1758,6315.618333
1759,6315.618333
1760,592.1791667
1761,592.1791667
1762,592.1791667
1763,592.1791667
1764,1400.799167
1765,1400.799167
1766,1400.799167
1767,1400.799167
1768,5133.1325
1769,5133.1325
1770,5133.1325
1771,5133.1325
1772,2806.6575
1773,2806.6575
1774,2806.6575
1775,2806.6575
1776,3572.2525
1777,3572.2525
1778,3572.2525
1779,3572.2525
1780,2266.300833
1781,2266.300833
1782,2266.300833
1783,2266.300833
1784,5089.2925
1785,5089.2925
1786,5089.2925
1787,5089.2925
1788,5393.1925
1789,5393.1925
1790,5393.1925
1791,5393.1925
1792,5086.2425
1793,5086.2425
1794,5086.2425
1795,5086.2425
1796,6020.573333
1797,6020.573333
1798,6020.573333
1799,6020.573333
1800,6383.793333
1801,6383.793333
1802,6383.793333
1803,6383.793333
1804,6139.24
1805,6139.24
1806,6139.24
1807,6139.24
1808,12108.89667
1809,12108.89667
1810,12108.89667
1811,12108.89667
1812,1800.87
1813,1800.87
1814,1800.87
1815,1800.87
1816,1723.045833
1817,1723.045833
1818,1723.045833
1819,1723.045833
1820,4940.0775
1821,4940.0775
1822,4940.0775
1823,4940.0775
1824,1089.85875
1825,1089.85875
1826,1089.85875
1827,1089.85875
1828,1896.835833
1829,1896.835833
1830,1896.835833
1831,1896.835833
1832,1728.35
1833,1728.35
1834,1728.35
1835,1728.35
1836,7933.913333
1837,7933.913333
1838,7933.913333
1839,7933.913333
1840,1188.695833
1841,1188.695833
1842,1188.695833
1843,1188.695833
1844,5207.17
1845,5207.17
1846,5207.17
1847,5207.17
1848,10966.93
1849,10966.93
1850,10966.93
1851,10966.93
1852,4456.3675
1853,4456.3675
1854,4456.3675
1855,4456.3675
1856,1617.173333
1857,1617.173333
1858,1617.173333
1859,1617.173333
1860,7208.2775
1861,7208.2775
1862,7208.2775
1863,7208.2775
1864,819.5158333
1865,819.5158333
1866,819.5158333
1867,819.5158333
1868,5882.16
1869,5882.16
1870,5882.16
1871,5882.16
1872,1837.084167
1873,1837.084167
1874,1837.084167
1875,1837.084167
1876,4334.3575
1877,4334.3575
1878,4334.3575
1879,4334.3575
1880,3470.9575
1881,3470.9575
1882,3470.9575
1883,3470.9575
1884,3935.3
1885,3935.3
1886,3935.3
1887,3935.3
1888,5242.9525
1889,5242.9525
1890,5242.9525
1891,5242.9525
1892,3884.7475
1893,3884.7475
1894,3884.7475
1895,3884.7475
1896,1191.7875
1897,1191.7875
1898,1191.7875
1899,1191.7875
1900,1550.702083
1901,1550.702083
1902,1550.702083
1903,1550.702083
1904,1445.0025
1905,1445.0025
1906,1445.0025
1907,1445.0025
1908,8656.41
1909,8656.41
1910,8656.41
1911,8656.41
1912,12817.23
1913,12817.23
1914,12110.78099
1915,12110.78099
1916,3115.270833
1917,3115.270833
1918,3115.270833
1919,3115.270833
1920,3713.063333
1921,3713.063333
1922,3713.063333
1923,3713.063333
1924,9151.475
1925,9151.475
1926,9151.475
1927,9151.475
1928,1622.209167
1929,1622.209167
1930,1622.209167
1931,1622.209167
1932,3362.148333
1933,3362.148333
1934,3362.148333
1935,3362.148333
1936,828.6320833
1937,828.6320833
1938,828.6320833
1939,828.6320833
1940,7113.195
1941,7113.195
1942,7113.195
1943,7113.195
1944,2910.943333
1945,2910.943333
1946,2910.943333
1947,2910.943333
1948,9321.595
1949,9321.595
1950,9321.595
1951,9321.595
1952,4413.05
1953,4413.05
1954,4413.05
1955,4413.05
1956,3206.3
1957,3206.3
1958,3206.3
1959,3206.3
1960,3336.599953
1961,3336.599953
1962,3336.599953
1963,3336.599953
1964,9904.683333
1965,9904.683333
1966,9904.683333
1967,9904.683333
1968,3188.844167
1969,3188.844167
1970,3188.844167
1971,3188.844167
1972,2124.64
1973,2124.64
1974,2124.64
1975,2124.64
1976,4306.591667
1977,4306.591667
1978,4306.591667
1979,4306.591667
1980,1325.113473
1981,1325.113473
1982,1325.113473
1983,1325.113473
1984,5618.34
1985,5618.34
1986,5618.34
1987,5618.34
1988,1243.2575
1989,1243.2575
1990,1243.2575
1991,1243.2575
1992,3113.508333
1993,3113.508333
1994,3113.508333
1995,3113.508333
1996,5082.143333
1997,5082.143333
1998,5082.143333
1999,5082.143333
2000,3586.23
2001,3586.23
2002,3586.23
2003,3586.23
2004,2933.606667
2005,2933.606667
2006,2933.606667
2007,2933.606667
2008,4090.097333
2009,4090.097333
2010,4090.097333
2011,4090.097333
2012,2968.080159
2013,2968.080159
2014,2968.080159
2015,2968.080159
2016,1350.884167
2017,1350.884167
2018,1350.884167
2019,1350.884167
2020,3080.555
2021,3080.555
2022,3080.555
2023,3080.555
2024,2337.013333
2025,2337.013333
2026,2337.013333
2027,2337.013333
2028,3994.065
2029,3994.065
2030,3994.065
2031,3994.065
2032,2358.951863
2033,2358.951863
2034,2358.951863
2035,2358.951863
2036,1239.53571
2037,1239.53571
2038,1239.53571
2039,1239.53571
2040,1462.1775
2041,1462.1775
2042,1462.1775
2043,1462.1775
2044,5175.903333
2045,5175.903333
2046,5175.903333
2047,5175.903333
2048,1829.29
2049,1829.29
2050,1829.29
2051,1829.29
2052,762.52125
2053,762.52125
2054,762.52125
2055,762.52125
2056,2872.8025
2057,2872.8025
2058,2872.8025
2059,2872.8025
2060,2935.755833
2061,2935.755833
2062,2935.755833
2063,2935.755833
2064,1893.630833
2065,1893.630833
2066,1893.630833
2067,1893.630833
2068,2802.896667
2069,2802.896667
2070,2802.896667
2071,2802.896667
2072,10886.16667
2073,10886.16667
2074,10886.16667
2075,10886.16667
2076,2725.4
2077,2725.4
2078,2725.4
2079,2725.4
2080,4946.623333
2081,4946.623333
2082,4946.623333
2083,4946.623333
2084,4586.593333
2085,4586.593333
2086,4586.593333
2087,4586.593333
2088,3318.7225
2089,3318.7225
2090,3318.7225
2091,3318.7225
2092,2451.118333
2093,2451.118333
2094,2451.118333
2095,2451.118333
2096,5718.216667
2097,5718.216667
2098,5718.216667
2099,5718.216667
2100,1276.693333
2101,1276.693333
2102,1276.693333
2103,1276.693333
2104,5886.6875
2105,5886.6875
2106,5886.6875
2107,5886.6875
2108,2937.33
2109,2937.33
2110,2937.33
2111,2937.33
2112,11888.19333
2113,11888.19333
2114,11888.19333
2115,11888.19333
2116,2347.849167
2117,2347.849167
2118,2347.849167
2119,2347.849167
2120,13788.97667
2121,13788.97667
2122,13788.97667
2123,13788.97667
2124,1133.2575
2125,1133.2575
2126,1133.2575
2127,1133.2575
2128,6867.951667
2129,6867.951667
2130,6867.951667
2131,6867.951667
2132,1330.985833
2133,1330.985833
2134,1330.985833
2135,1330.985833
2136,791.4475
2137,791.4475
2138,791.4475
2139,791.4475
2140,1534.704167
2141,1534.704167
2142,1534.704167
2143,1534.704167
2144,2434.233333
2145,2434.233333
2146,2434.233333
2147,2434.233333
2148,6537.266667
2149,6537.266667
2150,6537.266667
2151,6537.266667
2152,1634.9875
2153,1634.9875
2154,1634.9875
2155,1634.9875
2156,8595.465
2157,8595.465
2158,8595.465
2159,8595.465
2160,1231.995
2161,1231.995
2162,1231.995
2163,1231.995
2164,6412.765
2165,6412.765
2166,6412.765
2167,6412.765
2168,2549.815833
2169,2549.815833
2170,2549.815833
2171,2549.815833
2172,5912.965
2173,5912.965
2174,5912.965
2175,5912.965
2176,3188.265
2177,3188.265
2178,3188.265
2179,3188.265
2180,5873.433333
2181,5873.433333
2182,5873.433333
2183,5873.433333
2184,1345.25875
2185,1345.25875
2186,1345.25875
2187,1345.25875
2188,1067.313333
2189,1067.313333
2190,1067.313333
2191,1067.313333
2192,1379.95
2193,1379.95
2194,1379.95
2195,1379.95
2196,1567.786667
2197,1567.786667
2198,1567.786667
2199,1567.786667
2200,1871.992083
2201,1871.992083
2202,1871.992083
2203,1871.992083
2204,6411.855
2205,6411.855
2206,6411.855
2207,6411.855
2208,8244.873333
2209,8244.873333
2210,8244.873333
2211,8244.873333
2212,9272.94
2213,9272.94
2214,9272.94
2215,9272.94
2216,1145.464167
2217,1145.464167
2218,1145.464167
2219,1145.464167
2220,6596.956667
2221,6596.956667
2222,6596.956667
2223,6596.956667
2224,1003.884583
2225,1003.884583
2226,1003.884583
2227,1003.884583
2228,2632.08
2229,2632.08
2230,2632.08
2231,2632.08
2232,2869.983333
2233,2869.983333
2234,2869.983333
2235,2869.983333
2236,2749.188333
2237,2749.188333
2238,2749.188333
2239,2749.188333
2240,3141.445833
2241,3141.445833
2242,3141.445833
2243,3141.445833
2244,8223.64
2245,8223.64
2246,8223.64
2247,8223.64
2248,4844.725
2249,4844.725
2250,4844.725
2251,4844.725
2252,1365.072083
2253,1365.072083
2254,1365.072083
2255,1365.072083
2256,2755.23154
2257,2755.23154
2258,2755.23154
2259,2755.23154
2260,1856.588333
2261,1856.588333
2262,1856.588333
2263,1856.588333
2264,2183.198333
2265,2183.198333
2266,2183.198333
2267,2183.198333
2268,1206.706667
2269,1206.706667
2270,1206.706667
2271,1206.706667
2272,10084.3825
2273,10084.3825
2274,10084.3825
2275,10084.3825
2276,1127.357083
2277,1127.357083
2278,1127.357083
2279,1127.357083
2280,1963.798333
2281,1963.798333
2282,1963.798333
2283,1963.798333
2284,1338.012917
2285,1338.012917
2286,1338.012917
2287,1338.012917
2288,3097.025
2289,3097.025
2290,3097.025
2291,3097.025
2292,10021.66
2293,10021.66
2294,10021.66
2295,10021.66
2296,2497.9225
2297,2497.9225
2298,2497.9225
2299,2497.9225
2300,4626.993333
2301,4626.993333
2302,4626.993333
2303,4626.993333
2304,4197.695
2305,4197.695
2306,4197.695
2307,4197.695
2308,1398.235
2309,1398.235
2310,1398.235
2311,1398.235
2312,7433.335
2313,7433.335
2314,7433.335
2315,7433.335
2316,2601.631667
2317,2601.631667
2318,2601.631667
2319,2601.631667
2320,6966.975
2321,6966.975
2322,6966.975
2323,6966.975
2324,7081.876667
2325,7081.876667
2326,7081.876667
2327,7081.876667
2328,712.2970833
2329,712.2970833
2330,712.2970833
2331,712.2970833
2332,6037.442096
2333,6037.442096
2334,6037.442096
2335,6037.442096
2336,2282.086667
2337,2282.086667
2338,2282.086667
2339,2282.086667
2340,3574.7175
2341,3574.7175
2342,3574.7175
2343,3574.7175
2344,1211.6125
2345,1211.6125
2346,1211.6125
2347,1211.6125
2348,5161.278333
2349,5161.278333
2350,5161.278333
2351,5161.278333
2352,2377.803333
2353,2377.803333
2354,2377.803333
2355,2377.803333
2356,8503.6775
2357,8503.6775
2358,8503.6775
2359,8503.6775
2360,5205.535
2361,5205.535
2362,5205.535
2363,5205.535
2364,1670.771667
2365,1670.771667
2366,1670.771667
2367,1670.771667
2368,3310.068333
2369,3310.068333
2370,3310.068333
2371,3310.068333
2372,3307.251667
2373,3307.251667
2374,3307.251667
2375,3307.251667
2376,11655.85667
2377,11655.85667
2378,11655.85667
2379,11655.85667
2380,2073.33625
2381,2073.33625
2382,2073.33625
2383,2073.33625
2384,1327.1825
2385,1327.1825
2386,1327.1825
2387,1327.1825
2388,1604.132917
2389,1604.132917
2390,1604.132917
2391,1604.132917
2392,10517.63667
2393,10517.63667
2394,10517.63667
2395,10517.63667
2396,2820.236667
2397,2820.236667
2398,2820.236667
2399,2820.236667
2400,1036.286667
2401,1036.286667
2402,1036.286667
2403,1036.286667
2404,780.74375
2405,780.74375
2406,780.74375
2407,780.74375
2408,1403.815
2409,1403.815
2410,1403.815
2411,1403.815
2412,10205.19
2413,10205.19
2414,10205.19
2415,10205.19
2416,3386.808333
2417,3386.808333
2418,3386.808333
2419,3386.808333
2420,7231.61
2421,7231.61
2422,7231.61
2423,7231.61
2424,11947.15333
2425,11947.15333
2426,11947.15333
2427,11947.15333
2428,2061.885833
2429,2061.885833
2430,2061.885833
2431,2061.885833
2432,4382.265
2433,4382.265
2434,4382.265
2435,4382.265
2436,2691.35
2437,2691.35
2438,2691.35
2439,2691.35
2440,11134.71333
2441,11134.71333
2442,11134.71333
2443,11134.71333
2444,1557.735
2445,1557.735
2446,1557.735
2447,1557.735
2448,2473.911667
2449,2473.911667
2450,2473.911667
2451,2473.911667
2452,1444.943333
2453,1444.943333
2454,1444.943333
2455,1444.943333
2456,1522.285
2457,1522.285
2458,1522.285
2459,1522.285
2460,2605.418333
2461,2605.418333
2462,2605.418333
2463,2605.418333
2464,2371.18
2465,2371.18
2466,2371.18
2467,2371.18
2468,8377.113333
2469,8377.113333
2470,8377.113333
2471,8377.113333
2472,1761.31
2473,1761.31
2474,1761.31
2475,1761.31
2476,4917.506667
2477,4917.506667
2478,4917.506667
2479,4917.506667
2480,2903.82
2481,2903.82
2482,2903.82
2483,2903.82
2484,5889.1325
2485,5889.1325
2486,5889.1325
2487,5889.1325
2488,1350.437372
2489,1350.437372
2490,1350.437372
2491,1350.437372
2492,3563.498771
2493,3563.498771
2494,3563.498771
2495,3563.498771
2496,6184.92
2497,6184.92
2498,6184.92
2499,6184.92
2500,2588.161667
2501,2588.161667
2502,2588.161667
2503,2588.161667
2504,8544.245
2505,8544.245
2506,8544.245
2507,8544.245
2508,7206.746667
2509,7206.746667
2510,7206.746667
2511,7206.746667
2512,2877.810833
2513,2877.810833
2514,2877.810833
2515,2877.810833
2516,10622.23667
2517,10622.23667
2518,10622.23667
2519,10622.23667
2520,5000.266667
2521,5000.266667
2522,5000.266667
2523,5000.266667
2524,779.0558333
2525,779.0558333
2526,779.0558333
2527,779.0558333
2528,2959.23
2529,2959.23
2530,2959.23
2531,2959.23
2532,5190.1225
2533,5190.1225
2534,5190.1225
2535,5190.1225
2536,3067.209167
2537,3067.209167
2538,3067.209167
2539,3067.209167
2540,6841.473333
2541,6841.473333
2542,6841.473333
2543,6841.473333
2544,1616.4475
2545,1616.4475
2546,1616.4475
2547,1616.4475
2548,1449.841667
2549,1449.841667
2550,1449.841667
2551,1449.841667
2552,9571.68
2553,9571.68
2554,9571.68
2555,9571.68
2556,393.69875
2557,393.69875
2558,393.69875
2559,393.69875
2560,6242.0825
2561,6242.0825
2562,6242.0825
2563,6242.0825
2564,4977.756667
2565,4977.756667
2566,4977.756667
2567,4977.756667
2568,4465.4225
2569,4465.4225
2570,4465.4225
2571,4465.4225
2572,1255.061667
2573,1255.061667
2574,1255.061667
2575,1255.061667
2576,2597.548333
2577,2597.548333
2578,2597.548333
2579,2597.548333
2580,1416.694167
2581,1416.694167
2582,1416.694167
2583,1416.694167
2584,1176.39875
2585,1176.39875
2586,1176.39875
2587,1176.39875
2588,2455.479851
2589,2455.479851
2590,2455.479851
2591,2455.479851
2592,2852.796667
2593,2852.796667
2594,2852.796667
2595,2852.796667
2596,4366.95
2597,4366.95
2598,4366.95
2599,4366.95
2600,4799.445
2601,4799.445
2602,4799.445
2603,4799.445
2604,4265.545
2605,4265.545
2606,4265.545
2607,4265.545
2608,5947.496667
2609,5947.496667
2610,5947.496667
2611,5947.496667
2612,2588.165
2613,2588.165
2614,2588.165
2615,2588.165
2616,5743.0475
2617,5743.0475
2618,5743.0475
2619,5743.0475
2620,1164.142917
2621,1164.142917
2622,1164.142917
2623,1164.142917
2624,3430.105833
2625,3430.105833
2626,3430.105833
2627,3430.105833
2628,5091.725
2629,5091.725
2630,5091.725
2631,5091.725
2632,7671.250734
2633,7671.250734
2634,7671.250734
2635,7671.250734
2636,1684.108333
2637,1684.108333
2638,1684.108333
2639,1684.108333
2640,2729.161667
2641,2729.161667
2642,2729.161667
2643,2729.161667
2644,14566.41333
2645,14566.41333
2646,14566.41333
2647,14566.41333
2648,2548.810683
2649,2548.810683
2650,2548.810683
2651,2548.810683
2652,10555.58667
2653,10555.58667
2654,10555.58667
2655,10555.58667
2656,2723.624167
2657,2723.624167
2658,2723.624167
2659,2723.624167
2660,6952.996667
2661,6952.996667
2662,6952.996667
2663,6952.996667
2664,526.8958333
2665,526.8958333
2666,526.8958333
2667,526.8958333
2668,4323.128333
2669,4323.128333
2670,4323.128333
2671,4323.128333
2672,1027.31
2673,1027.31
2674,1027.31
2675,1027.31
2676,7850.325
2677,7850.325
2678,7850.325
2679,7850.325
2680,5240.49
2681,5240.49
2682,5240.49
2683,5240.49
2684,1863.005833
2685,1863.005833
2686,1863.005833
2687,1863.005833
2688,8643.1375
2689,8643.1375
2690,8643.1375
2691,8643.1375
2692,12446.18
2693,12446.18
2694,12446.18
2695,12446.18
2696,5489.9625
2697,5489.9625
2698,5489.9625
2699,5489.9625
2700,618.93875
2701,618.93875
2702,618.93875
2703,618.93875
2704,5318.743333
2705,5318.743333
2706,5318.743333
2707,5318.743333
2708,1671.800833
2709,1671.800833
2710,1671.800833
2711,1671.800833
2712,944.53125
2713,944.53125
2714,944.53125
2715,944.53125
2716,5844.383333
2717,5844.383333
2718,5844.383333
2719,5844.383333
2720,8546.5325
2721,8546.5325
2722,8546.5325
2723,8546.5325
2724,8442.28
2725,8442.28
2726,8442.28
2727,8442.28
2728,9834.59
2729,9834.59
2730,9834.59
2731,9834.59
2732,3331.346667
2733,3331.346667
2734,3331.346667
2735,3331.346667
2736,1408.525833
2737,1408.525833
2738,1408.525833
2739,1408.525833
2740,7052.593333
2741,7052.593333
2742,7052.593333
2743,7052.593333
2744,11822.72333
2745,11822.72333
2746,11822.72333
2747,11822.72333
2748,10742.11667
2749,10742.11667
2750,10742.11667
2751,10742.11667
2752,1458.539167
2753,1458.539167
2754,1458.539167
2755,1458.539167
2756,1317.384167
2757,1317.384167
2758,1317.384167
2759,1317.384167
2760,11894.04
2761,11894.04
2762,11894.04
2763,11894.04
2764,1940.245417
2765,1940.245417
2766,1940.245417
2767,1940.245417
2768,11788.06
2769,11788.06
2770,11788.06
2771,11788.06
2772,3660.866667
2773,3660.866667
2774,3660.866667
2775,3660.866667
2776,3650.926667
2777,3650.926667
2778,3650.926667
2779,3650.926667
2780,5168.883333
2781,5168.883333
2782,5168.883333
2783,5168.883333
2784,10073.25
2785,10073.25
2786,10073.25
2787,10073.25
2788,2624.970833
2789,2624.970833
2790,2624.970833
2791,2624.970833
2792,3549.560338
2793,3549.560338
2794,3549.560338
2795,3549.560338
2796,1797.189167
2797,1797.189167
2798,1797.189167
2799,1797.189167
2800,3010.171667
2801,3010.171667
2802,3010.171667
2803,3010.171667
2804,5777.6725
2805,5777.6725
2806,5777.6725
2807,5777.6725
2808,984.8620833
2809,984.8620833
2810,984.8620833
2811,984.8620833
2812,6767.181857
2813,6767.181857
2814,6767.181857
2815,6767.181857
2816,3984.961667
2817,3984.961667
2818,3984.961667
2819,3984.961667
2820,8328.5
2821,8328.5
2822,8328.5
2823,8328.5
2824,4532.955
2825,4532.955
2826,4532.955
2827,4532.955
2828,8633.22
2829,8633.22
2830,8633.22
2831,8633.22
2832,6504.19
2833,6504.19
2834,6504.19
2835,6504.19
2836,1447.354167
2837,1447.354167
2838,1447.354167
2839,1447.354167
2840,4543.233333
2841,4543.233333
2842,4543.233333
2843,4543.233333
2844,3758.02
2845,3758.02
2846,3758.02
2847,3758.02
2848,10272.75859
2849,10272.75859
2850,10272.75859
2851,10272.75859
2852,924.2879167
2853,924.2879167
2854,924.2879167
2855,924.2879167
2856,9230.3575
2857,9230.3575
2858,9230.3575
2859,9230.3575
2860,8101.5925
2861,8101.5925
2862,8101.5925
2863,8101.5925
2864,1499.766667
2865,1499.766667
2866,1499.766667
2867,1499.766667
2868,2709.896292
2869,2709.896292
2870,2709.896292
2871,2709.896292
2872,5967.748333
2873,5967.748333
2874,5967.748333
2875,5967.748333
2876,743.1683333
2877,743.1683333
2878,743.1683333
2879,743.1683333
2880,1361.173333
2881,1361.173333
2882,1361.173333
2883,1361.173333
2884,5343.698333
2885,5343.698333
2886,5343.698333
2887,5343.698333
2888,1438.293333
2889,1438.293333
2890,1438.293333
2891,1438.293333
2892,5263.57
2893,5263.57
2894,5263.57
2895,5263.57
2896,955.8158333
2897,955.8158333
2898,955.8158333
2899,955.8158333
2900,2289.5937
2901,2289.5937
2902,2289.5937
2903,2289.5937
2904,1143.945
2905,1143.945
2906,1143.945
2907,1143.945
2908,1783.836667
2909,1783.836667
2910,1783.836667
2911,1783.836667
2912,521.3745833
2913,521.3745833
2914,521.3745833
2915,521.3745833
2916,1700.052083
2917,1700.052083
2918,1700.052083
2919,1700.052083
