,Monthly_Balance
1683,810.62212
1684,832.7270581
1685,855.7604922
1686,655.946808
1687,530.6675709
1688,322.708187
1689,338.6981193
1690,372.3051935
1691,397.6731906
1692,199.8948617
1693,350.0499791
1694,236.1204932
1695,382.0982743
1696,318.3692374
1697,298.5227094
1698,308.5952575
1699,322.8642788
1700,448.7188189
1701,503.0870831
1702,471.3869655
1703,465.5148346
1704,940.298911
1705,717.6216589
1706,889.4819871
1707,894.6194132
1708,468.0093293
1709,435.0846625
1710,562.2888887
1711,518.9584366
1712,269.4680724
1713,376.2665297
1714,301.7728586
1715,312.8907915
1716,1011.229985
1717,1100.297069
1718,936.8351626
1719,1072.95785
1720,298.6234325
1721,200.6181971
1722,234.902015
1723,281.0048422
1724,200.6757329
1725,200.6757329
1726,200.6757329
1727,200.6757329
1728,718.8070561
1729,381.6686673
1730,615.1537485
1731,580.8839707
1732,414.2602171
1733,306.3165897
1734,416.5235774
1735,247.807184
1736,313.4647227
1737,266.8177747
1738,208.9351089
1739,318.3986854
1740,678.9304824
1741,646.9540905
1742,279.0879053
1743,980.8236675
1744,523.226163
1745,448.1308897
1746,395.5170716
1747,452.3789
1748,823.4920844
1749,637.4731609
1750,606.2412857
1751,692.4579534
1752,364.767907
1753,298.2643382
1754,371.1221272
1755,373.6974761
1756,796.4179596
1757,532.8718489
1758,802.3673609
1759,826.9276092
1760,299.5412068
1761,290.4227157
1762,278.5873066
1763,287.7373807
1764,277.3097797
1765,195.8473801
1766,208.390693
1767,213.5523985
1768,2.832280462
1769,461.9679553
1770,474.6900089
1771,441.3347644
1772,291.0050478
1773,366.422469
1774,319.6982519
1775,388.7111497
1776,237.9031785
1777,308.7545772
1778,368.9530172
1779,204.2853941
1780,423.7070301
1781,410.9848946
1782,388.403488
1783,340.1380867
1784,5.238707186
1785,5.238707186
1786,5.238707186
1787,5.238707186
1788,120.5464266
1789,120.5464266
1790,120.5464266
1791,120.5464266
1792,21.13913834
1793,21.13913834
1794,21.13913834
1795,21.13913834
1796,578.584146
1797,193.1316897
1798,548.8488619
1799,563.2004757
1800,94.14755705
1801,94.14755705
1802,94.14755705
1803,94.14755705
1804,388.7595019
1805,557.5857082
1806,496.5927734
1807,640.2489964
1808,930.2208124
1809,1021.625468
1810,48.9622245
1811,1002.729737
1812,266.8596295
1813,232.8127693
1814,232.0023643
1815,251.2097915
1816,290.733709
1817,265.2110779
1818,310.7957383
1819,208.1040877
1820,165.5642811
1821,165.5642811
1822,165.5642811
1823,165.5642811
1824,335.4431742
1825,268.6452875
1826,316.1144601
1827,238.4149357
1828,271.958074
1829,323.4949111
1830,335.4957958
1831,237.9679921
1832,281.5140061
1833,391.410443
1834,366.3512266
1835,390.2111527
1836,571.7233544
1837,814.4371167
1838,847.0234513
1839,553.4832405
1840,229.497422
1841,279.3213868
1842,280.3517503
1843,219.3711082
1844,495.0664351
1845,329.7699241
1846,337.453397
1847,403.5687212
1848,1165.61129
1849,678.1446682
1850,422.6543641
1851,591.8064363
1852,415.8227288
1853,377.6608542
1854,249.2624973
1855,263.3641026
1856,261.4763335
1857,295.2030676
1858,312.693236
1859,264.8873831
1860,700.0364603
1861,370.8778836
1862,472.9032445
1863,622.9475871
1864,271.2475132
1865,254.1635344
1866,291.4933097
1867,300.3196296
1868,477.5968864
1869,366.7606683
1870,645.8332125
1871,470.5448337
1872,347.7569607
1873,318.648533
1874,229.3298004
1875,368.5336725
1876,394.9775219
1877,318.9640279
1878,232.5555015
1879,356.3487743
1880,481.3550725
1881,377.0099758
1882,509.5561131
1883,322.317345
1884,258.4338094
1885,145.123197
1886,219.1169314
1887,233.0392952
1888,200.7895532
1889,355.5738666
1890,531.4603917
1891,425.8884215
1892,487.2781837
1893,337.3184458
1894,409.4375283
1895,214.9487494
1896,312.5015982
1897,310.9412062
1898,259.2193924
1899,305.7657343
1900,273.4829297
1901,347.0189984
1902,312.879134
1903,283.9940907
1904,193.893163
1905,266.9687003
1906,177.1731299
1907,144.6410753
1908,415.9369657
1909,783.9880864
1910,849.7642864
1911,784.6138097
1912,1430.622304
1913,1078.406478
1914,1102.862351
1915,1228.073219
1916,161.999408
1917,418.569753
1918,204.9287107
1919,412.4200704
1920,519.5395016
1921,477.0717484
1922,558.5983076
1923,440.5762264
1924,105.1883136
1925,105.1883136
1926,105.1883136
1927,105.1883136
1928,333.5782789
1929,245.9311132
1930,314.4746024
1931,213.7029662
1932,151.8023247
1933,217.6083138
1934,370.3043821
1935,191.1686922
1936,326.6169703
1937,280.107845
1938,314.706838
1939,259.8148124
1940,136.360984
1941,136.360984
1942,136.360984
1943,136.360984
1944,388.975176
1945,385.2740177
1946,386.4882719
1947,409.3170249
1948,90.63065715
1949,90.63065715
1950,90.63065715
1951,90.63065715
1952,504.2914062
1953,233.4374645
1954,506.8718908
1955,415.9364686
1956,387.215117
1957,303.8623784
1958,328.3089958
1959,161.7189629
1960,268.3824317
1961,395.4066688
1962,340.9733223
1963,167.6474929
1964,842.3184404
1965,1033.613355
1966,1038.957338
1967,1046.789453
1968,113.168416
1969,422.403911
1970,251.6451263
1971,411.8251211
1972,312.4794618
1973,377.5744719
1974,359.0355261
1975,246.0070967
1976,179.2084784
1977,550.5974087
1978,388.2705266
1979,514.0001655
1980,316.9747411
1981,277.4211598
1982,267.999657
1983,336.248085
1984,418.7925886
1985,327.2559167
1986,488.1423013
1987,403.9654441
1988,230.3169903
1989,324.4765303
1990,336.8687991
1991,269.9992933
1992,480.2763253
1993,455.4237611
1994,435.8252267
1995,434.097394
1996,666.0190623
1997,338.2633556
1998,635.4724149
1999,502.6000014
2000,352.5916304
2001,414.503964
2002,338.270633
2003,397.1093252
2004,367.3793697
2005,231.7251928
2006,228.2231207
2007,433.8430311
2008,505.4631617
2009,269.948534
2010,366.5058972
2011,624.489719
2012,36.9859953
2013,260.4492854
2014,309.4875016
2015,337.3920706
2016,276.1395509
2017,217.471191
2018,251.7829048
2019,269.3842621
2020,512.5626339
2021,409.2432341
2022,488.0688856
2023,393.8493013
2024,373.7885241
2025,366.0071773
2026,406.1923784
2027,304.7075315
2028,175.6464768
2029,175.6464768
2030,175.6464768
2031,175.6464768
2032,156.4196445
2033,237.3079407
2034,249.4901103
2035,329.0385384
2036,269.1783499
2037,290.1350005
2038,303.0258415
2039,261.7022811
2040,319.6531044
2041,305.7255745
2042,322.0291427
2043,276.3196017
2044,469.87828
2045,475.7181664
2046,234.0754922
2047,417.3643363
2048,298.8022062
2049,354.263947
2050,355.278624
2051,347.6948073
2052,266.0946944
2053,282.6476308
2054,288.8656532
2055,241.6183383
2056,266.2804646
2057,180.0158048
2058,331.9657451
2059,233.0691403
2060,373.6054483
2061,496.1942757
2062,511.3786436
2063,459.7232663
2064,361.3207507
2065,366.0328103
2066,377.6753204
2067,361.3625879
2068,44.00528956
2069,249.8475164
2070,278.224599
2071,208.5184937
2072,944.9263149
2073,812.8076659
2074,1007.680566
2075,574.1470904
2076,325.1598974
2077,327.8593607
2078,341.4692367
2079,298.8658588
2080,497.3598488
2081,528.7537392
2082,374.2404069
2083,517.6891772
2084,354.2391243
2085,431.4229931
2086,470.8172134
2087,263.9508836
2088,521.1322978
2089,460.6121291
2090,371.2911949
2091,517.4321384
2092,231.3729095
2093,358.7408699
2094,379.1514429
2095,461.5286024
2096,365.2902368
2097,551.678099
2098,518.4046792
2099,375.2606733
2100,308.8320888
2101,319.6596119
2102,316.4322024
2103,329.8388405
2104,211.1366084
2105,540.5066093
2106,512.6242674
2107,536.2361358
2108,79.75039496
2109,312.984149
2110,371.2049996
2111,253.3126847
2112,976.6187658
2113,927.3744833
2114,666.4960908
2115,1020.843837
2116,322.4336841
2117,405.904202
2118,306.131496
2119,371.2724484
2120,217.8482669
2121,217.8482669
2122,217.8482669
2123,217.8482669
2124,292.5555387
2125,316.9642771
2126,281.3317227
2127,287.201531
2128,690.5248553
2129,798.8826616
2130,398.887798
2131,716.6524373
2132,178.9723919
2133,241.537002
2134,231.4506965
2135,218.7422553
2136,255.8382185
2137,300.5226866
2138,295.733521
2139,272.6122669
2140,369.2457978
2141,367.5802092
2142,360.1040247
2143,303.817241
2144,249.878057
2145,325.402644
2146,322.6611055
2147,390.9165118
2148,255.3022032
2149,713.5398488
2150,308.5998071
2151,231.0795218
2152,308.3677249
2153,194.8072307
2154,284.0490081
2155,157.7783063
2156,142.5964764
2157,661.7068839
2158,685.5697409
2159,427.0214442
2160,198.3173855
2161,278.1160839
2162,242.6172584
2163,159.3772126
2164,416.3959879
2165,406.5712778
2166,379.7765544
2167,610.4425592
2168,388.5645051
2169,417.7948942
2170,380.5191743
2171,388.1459694
2172,710.1306671
2173,271.3957482
2174,573.3900159
2175,349.4513956
2176,412.4935662
2177,313.8447235
2178,413.5871679
2179,275.2490612
2180,522.5363564
2181,534.6644913
2182,63.41715919
2183,632.5004794
2184,344.3601496
2185,341.2625392
2186,308.1942562
2187,270.4831679
2188,277.5976384
2189,241.0103709
2190,236.3850212
2191,329.099793
2192,250.0464072
2193,207.0156294
2194,288.2557055
2195,251.6508489
2196,297.6055843
2197,349.5090083
2198,300.5334887
2199,281.4184158
2200,321.8442503
2201,248.7019959
2202,347.5930152
2203,324.6350793
2204,265.2179565
2205,637.6620608
2206,253.72137
2207,309.5803148
2208,134.2673465
2209,760.654299
2210,755.6498085
2211,435.3439215
2212,465.9602068
2213,617.4980277
2214,436.820512
2215,558.1790337
2216,247.199183
2217,311.3094291
2218,250.3925835
2219,292.2462734
2220,606.4564407
2221,642.1004409
2222,582.4730401
2223,610.6237695
2224,317.4426298
2225,317.7981466
2226,283.4087767
2227,294.7149111
2228,355.7755277
2229,391.37655
2230,364.1894311
2231,371.1940748
2232,314.6137841
2233,337.5878515
2234,283.5315813
2235,341.4763829
2236,440.2988555
2237,191.7695667
2238,247.6366256
2239,350.9353542
2240,366.9340447
2241,437.9040709
2242,419.3964433
2243,406.9378197
2244,975.8983633
2245,213.8877675
2246,975.2468893
2247,379.2947251
2248,461.4963151
2249,311.0483159
2250,554.9079617
2251,579.5571251
2252,304.0798872
2253,359.2890094
2254,317.9073589
2255,254.7900125
2256,205.1603577
2257,452.2639794
2258,369.6311924
2259,290.6695472
2260,301.149099
2261,339.6965182
2262,278.6982695
2263,300.1757901
2264,340.6932695
2265,337.1260583
2266,274.8671479
2267,261.3144091
2268,304.3531772
2269,233.1199254
2270,313.7573578
2271,314.7073599
2272,599.9288392
2273,872.7918793
2274,1060.805864
2275,800.6706545
2276,282.391343
2277,261.953579
2278,303.7686699
2279,275.0674604
2280,407.3823492
2281,261.1725965
2282,387.7906703
2283,389.6621471
2284,258.9893462
2285,335.5031571
2286,304.6703229
2287,287.2763488
2288,472.4818672
2289,282.5323924
2290,349.0722147
2291,475.5171307
2292,405.5289898
2293,405.5289898
2294,405.5289898
2295,405.5289898
2296,170.4656428
2297,380.8179356
2298,418.7691611
2299,398.3616228
2300,565.4671162
2301,510.9991065
2302,580.7657712
2303,524.4474928
2304,455.5941901
2305,460.6686801
2306,536.6878463
2307,368.8076047
2308,128.9087609
2309,250.7878854
2310,248.2851944
2311,206.0938425
2312,634.1070641
2313,529.1179141
2314,653.7417207
2315,707.3699152
2316,470.0102044
2317,384.2679526
2318,412.6696344
2319,364.0754445
2320,879.1268667
2321,884.6524091
2322,811.1372933
2323,809.7014603
2324,185.8259042
2325,185.8259042
2326,185.8259042
2327,185.8259042
2328,293.6221082
2329,290.0990963
2330,284.7635964
2331,276.1691657
2332,59.02976863
2333,59.02976863
2334,59.02976863
2335,59.02976863
2336,224.9656412
2337,243.4054881
2338,300.8064403
2339,177.6985197
2340,192.6897734
2341,439.6675282
2342,438.9205656
2343,457.17681
2344,313.8255594
2345,238.9037214
2346,288.0207907
2347,288.4484642
2348,391.8309485
2349,535.3394882
2350,447.4344578
2351,527.1408667
2352,245.6531373
2353,188.6684848
2354,270.8696884
2355,163.1360709
2356,212.3281532
2357,878.4746645
2358,913.3203409
2359,511.2148182
2360,640.974631
2361,652.3773241
2362,684.5743459
2363,433.6488774
2364,339.6026019
2365,352.8602753
2366,350.0857841
2367,277.1303847
2368,313.8994901
2369,209.5036633
2370,400.2252463
2371,458.0637689
2372,434.2739124
2373,528.6569895
2374,464.4310028
2375,498.5194154
2376,1028.752231
2377,822.1237052
2378,920.8514215
2379,233.7558207
2380,264.3786073
2381,330.4970962
2382,293.4324341
2383,361.8648797
2384,265.9961982
2385,239.2243537
2386,250.6365718
2387,187.2667092
2388,361.9046953
2389,303.2059471
2390,354.4995948
2391,294.2972818
2392,201.5306106
2393,201.5306106
2394,201.5306106
2395,201.5306106
2396,269.3278726
2397,313.1652419
2398,245.2677562
2399,173.5756397
2400,311.807283
2401,289.0255255
2402,215.299839
2403,272.888994
2404,301.8731234
2405,282.6107992
2406,239.3875277
2407,289.5114036
2408,246.3955964
2409,306.6201865
2410,304.4987155
2411,317.521381
2412,910.5779728
2413,840.5759101
2414,819.6187551
2415,1032.607738
2416,419.2023603
2417,380.0673269
2418,293.841961
2419,400.911692
2420,95.66271613
2421,95.66271613
2422,95.66271613
2423,95.66271613
2424,206.7716637
2425,206.7716637
2426,206.7716637
2427,206.7716637
2428,418.7299181
2429,334.0004226
2430,354.0368644
2431,393.501323
2432,492.2117637
2433,491.9154678
2434,481.1736107
2435,196.6622676
2436,416.8052664
2437,357.9990078
2438,291.9354657
2439,333.8167232
2440,896.9448151
2441,549.2448209
2442,956.4314154
2443,156.7503146
2444,211.9277646
2445,254.3345829
2446,302.8506988
2447,262.6451665
2448,159.006797
2449,310.0617845
2450,300.1274271
2451,367.8516637
2452,238.094998
2453,206.2978211
2454,219.8212204
2455,267.273493
2456,230.8273609
2457,286.6388304
2458,303.3463568
2459,247.1937376
2460,351.4345507
2461,363.877329
2462,306.1278173
2463,135.4245606
2464,451.9989879
2465,430.6702394
2466,419.476141
2467,447.5889999
2468,892.2104058
2469,859.0947049
2470,948.6217007
2471,576.7042503
2472,377.0094162
2473,360.3834209
2474,214.8630238
2475,330.8560611
2476,282.9691536
2477,520.8543817
2478,595.8052732
2479,507.5171223
2480,384.0702603
2481,228.5574732
2482,401.9363663
2483,401.9231706
2484,771.0973441
2485,735.5797859
2486,611.0200816
2487,614.4559434
2488,171.6660693
2489,270.360246
2490,270.5068959
2491,229.2292488
2492,467.2739685
2493,265.2529365
2494,384.5379158
2495,93.97609052
2496,36.99727345
2497,36.99727345
2498,36.99727345
2499,36.99727345
2500,267.4376404
2501,298.1847555
2502,161.7882179
2503,67.67175621
2504,158.0237255
2505,158.0237255
2506,158.0237255
2507,158.0237255
2508,476.8178973
2509,226.1675243
2510,684.611628
2511,795.8953647
2512,463.8735485
2513,313.3669468
2514,352.0553808
2515,371.0764204
2516,685.3112493
2517,940.3997765
2518,282.6484471
2519,337.7088595
2520,530.7293426
2521,438.2541631
2522,352.0810793
2523,265.3589399
2524,284.0631183
2525,281.0023447
2526,299.8076421
2527,266.9237784
2528,178.6577899
2529,359.35257
2530,337.5880264
2531,286.5902515
2532,641.0115975
2533,409.8120952
2534,683.7419892
2535,647.7390023
2536,412.5965602
2537,344.0056061
2538,136.7746321
2539,371.5632003
2540,316.2784703
2541,316.2784703
2542,316.2784703
2543,316.2784703
2544,307.8726309
2545,364.7739877
2546,355.554699
2547,204.9342644
2548,229.9101314
2549,335.178712
2550,318.1597621
2551,242.1220059
2552,1055.146911
2553,961.1142346
2554,1100.382529
2555,238.6977085
2556,261.586029
2557,250.0988934
2558,259.3198106
2559,262.021925
2560,741.9538311
2561,286.9819956
2562,234.4842277
2563,293.7097844
2564,519.9570689
2565,355.634387
2566,353.4272614
2567,442.9589021
2568,544.762256
2569,463.3072082
2570,521.1657682
2571,466.7586286
2572,318.6602505
2573,244.3331517
2574,319.7798077
2575,236.2143161
2576,270.5739829
2577,280.5458083
